"Team","Year","Lg","Rec","WinPct","PDpG","OffPass","OffRun","DefPass","DefRun","TotOff","TotDef","ST","Total","Link"
"NYG","1967","NFL","7-7-0",0.5,-0.7,23.4,15.1,14.9,15.2,19.3,15,-5.9,-1.6,"http://www.pro-football-reference.com/teams/nyg/1967.htm"
"NYG","1968","NFL","7-7-0",0.5,-2.2,9.2,7.5,2.4,25.8,8.3,14.7,-6.3,-12.7,"http://www.pro-football-reference.com/teams/nyg/1968.htm"
"NYG","1969","NFL","6-8-0",0.429,-2.4,14.4,-0.3,-1,10.8,7.7,5.6,-7.4,-5.3,"http://www.pro-football-reference.com/teams/nyg/1969.htm"
"NYG","1970","NFL","9-5-0",0.643,2.2,25.5,-4.2,5.4,2.4,10.2,3.8,-1.7,4.7,"http://www.pro-football-reference.com/teams/nyg/1970.htm"
"NYG","1971","NFL","4-10-0",0.286,-9.6,2.1,-0.3,14.1,12.5,1,13.2,1.1,-11.1,"http://www.pro-football-reference.com/teams/nyg/1971.htm"
"NYG","1972","NFL","8-6-0",0.571,6,33.7,-0.8,-4.8,9.8,13.1,2.8,2.8,13.2,"http://www.pro-football-reference.com/teams/nyg/1972.htm"
"NYG","1973","NFL","2-11-1",0.179,-9.7,3.6,-11.2,-3.6,12.2,-3.9,6.1,-6,-16.1,"http://www.pro-football-reference.com/teams/nyg/1973.htm"
"NYG","1974","NFL","2-12-0",0.143,-7.4,-9.9,-7.4,18.2,5.1,-8.6,11.1,-2.1,-21.9,"http://www.pro-football-reference.com/teams/nyg/1974.htm"
"NYG","1975","NFL","5-9-0",0.357,-6.4,-22.4,-13.2,12.9,9.3,-17.6,10.8,0.9,-27.4,"http://www.pro-football-reference.com/teams/nyg/1975.htm"
"NYG","1976","NFL","3-11-0",0.214,-5.7,-14.6,-8.5,8.7,-2.3,-11,2,-8.4,-21.4,"http://www.pro-football-reference.com/teams/nyg/1976.htm"
"NYG","1977","NFL","5-9-0",0.357,-6,-36.6,-7.6,15,-10.3,-19,0.1,-1.3,-20.5,"http://www.pro-football-reference.com/teams/nyg/1977.htm"
"NYG","1978","NFL","6-10-0",0.375,-2.1,-17.9,4.2,-2.8,11.1,-5.1,5.2,-2.6,-12.9,"http://www.pro-football-reference.com/teams/nyg/1978.htm"
"NYG","1979","NFL","6-10-0",0.375,-5.4,-38.3,-16.1,4.4,-5.7,-26.8,-1.2,-1.4,-27,"http://www.pro-football-reference.com/teams/nyg/1979.htm"
"NYG","1980","NFL","4-12-0",0.25,-11,-26.5,-11,11.6,10.5,-19.3,11,-0.4,-30.8,"http://www.pro-football-reference.com/teams/nyg/1980.htm"
"NYG","1981","NFL","9-7-0",0.563,2.4,-16.4,-17.5,-8.8,-16.1,-16.9,-12.3,-2.9,-7.4,"http://www.pro-football-reference.com/teams/nyg/1981.htm"
"NYG","1982","NFL","4-5-0",0.444,0.4,9.3,-6.5,0.4,-7.6,2.4,-3.8,-0.4,5.8,"http://www.pro-football-reference.com/teams/nyg/1982.htm"
"NYG","1983","NFL","3-12-1",0.219,-5,-23.3,-15.2,-5.8,-14.6,-19.7,-10,2.6,-7,"http://www.pro-football-reference.com/teams/nyg/1983.htm"
"NYG","1984","NFL","9-7-0",0.563,-0.1,15.9,-13,0.7,-4.5,2.8,-1.6,-13.2,-8.8,"http://www.pro-football-reference.com/teams/nyg/1984.htm"
"NYG","1985","NFL","10-6-0",0.625,7.3,8.7,3.2,-17.6,-14.7,5.8,-16.4,-2.5,19.8,"http://www.pro-football-reference.com/teams/nyg/1985.htm"
"NYG","1986","NFL","14-2-0",0.875,8.4,4.5,3.3,-8.9,-6,3.9,-7.9,-0.1,11.6,"http://www.pro-football-reference.com/teams/nyg/1986.htm"
"NYG","1987","NFL","6-9-0",0.4,-2.1,-8.6,-18.4,-15.9,-8.1,-12.9,-12.3,-11.3,-11.9,"http://www.pro-football-reference.com/teams/nyg/1987.htm"
"NYG","1988","NFL","10-6-0",0.625,3.4,-6.4,-5.4,-3,-6,-5.9,-4.3,-0.5,-2.1,"http://www.pro-football-reference.com/teams/nyg/1988.htm"
"NYG","1989","NFL","12-4-0",0.75,6,3.5,-4,-5.9,-7.5,-0.5,-6.6,6.4,12.5,"http://www.pro-football-reference.com/teams/nyg/1989.htm"
"NYG","1990","NFL","13-3-0",0.813,7.8,26.4,-2.5,-17.5,-7.5,10.2,-13.3,3.9,27.4,"http://www.pro-football-reference.com/teams/nyg/1990.htm"
"NYG","1991","NFL","8-8-0",0.5,-1,15.6,8.6,1.8,9.9,12,5.6,1.4,7.7,"http://www.pro-football-reference.com/teams/nyg/1991.htm"
"NYG","1992","NFL","6-10-0",0.375,-3.8,-9.6,18.6,19.3,8.4,4.2,13.9,-4.3,-14,"http://www.pro-football-reference.com/teams/nyg/1992.htm"
"NYG","1993","NFL","11-5-0",0.688,5.2,14.2,-0.8,-5.7,-1.8,6,-4.1,2.4,12.5,"http://www.pro-football-reference.com/teams/nyg/1993.htm"
"NYG","1994","NFL","9-7-0",0.563,-1.6,-17.4,-7.6,7.7,-0.7,-12.1,3.8,0.6,-15.4,"http://www.pro-football-reference.com/teams/nyg/1994.htm"
"NYG","1995","NFL","5-11-0",0.313,-3.1,-13.9,1.1,2,3.7,-6.8,2.8,-1.1,-10.6,"http://www.pro-football-reference.com/teams/nyg/1995.htm"
"NYG","1996","NFL","6-10-0",0.375,-3.4,-36.1,-22.7,-8.8,-3.8,-29.6,-6.5,2.5,-20.6,"http://www.pro-football-reference.com/teams/nyg/1996.htm"
"NYG","1997","NFL","10-5-1",0.656,2.6,-12.5,-2.6,-11.4,-7.1,-7.5,-9.7,-4.1,-1.9,"http://www.pro-football-reference.com/teams/nyg/1997.htm"
"NYG","1998","NFL","8-8-0",0.5,-1.4,-16,1.1,-9,-0.1,-8,-5,-2.5,-5.6,"http://www.pro-football-reference.com/teams/nyg/1998.htm"
"NYG","1999","NFL","7-9-0",0.438,-3.7,4.8,-11.8,13.6,-8.9,-1.9,3.4,1.8,-3.4,"http://www.pro-football-reference.com/teams/nyg/1999.htm"
"NYG","2000","NFL","12-4-0",0.75,5.1,19.9,-7.9,3.2,-15.9,6.6,-3.8,-2.2,8.2,"http://www.pro-football-reference.com/teams/nyg/2000.htm"
"NYG","2001","NFL","7-9-0",0.438,-1.7,1,-1.4,1.8,-11.9,0,-4.1,-5.6,-1.5,"http://www.pro-football-reference.com/teams/nyg/2001.htm"
"NYG","2002","NFL","10-6-0",0.625,2.6,23.1,-9.1,6.2,1.7,8.3,4.3,-0.2,3.8,"http://www.pro-football-reference.com/teams/nyg/2002.htm"
"NYG","2003","NFL","4-12-0",0.25,-9,-13.1,-5.4,10.1,1.2,-10.3,5.9,-6.2,-22.3,"http://www.pro-football-reference.com/teams/nyg/2003.htm"
"NYG","2004","NFL","6-10-0",0.375,-2.8,-14.9,11.2,9.9,-3.5,-3.3,3.3,1.5,-5,"http://www.pro-football-reference.com/teams/nyg/2004.htm"
"NYG","2005","NFL","11-5-0",0.688,6.8,-0.4,15.4,-3,-6,6.6,-4.2,2.6,13.5,"http://www.pro-football-reference.com/teams/nyg/2005.htm"
"NYG","2006","NFL","8-8-0",0.5,-0.4,-11.2,11.6,-2.7,0.1,-0.9,-1.5,1.2,1.8,"http://www.pro-football-reference.com/teams/nyg/2006.htm"
"NYG","2007","NFL","10-6-0",0.625,1.4,-18,13.1,-6.3,-5.8,-4,-6.1,-0.3,1.8,"http://www.pro-football-reference.com/teams/nyg/2007.htm"
"NYG","2008","NFL","12-4-0",0.75,8.3,18.5,23.4,-5,-2.3,20.9,-3.9,4,28.8,"http://www.pro-football-reference.com/teams/nyg/2008.htm"
"NYG","2009","NFL","8-8-0",0.5,-1.6,17,-0.2,3.1,6.4,9.5,4.6,0.5,5.4,"http://www.pro-football-reference.com/teams/nyg/2009.htm"
"NYG","2010","NFL","10-6-0",0.625,2.9,-2.4,5,-16.1,-9.2,1,-13.4,-8.9,5.5,"http://www.pro-football-reference.com/teams/nyg/2010.htm"
"NYG","2011","NFL","9-7-0",0.563,-0.4,24.8,-6.7,-4.3,4.7,12.2,-0.7,-2.4,10.5,"http://www.pro-football-reference.com/teams/nyg/2011.htm"
"NYG","2012","NFL","9-7-0",0.563,5.3,7.2,14.4,-5.9,0.4,10.2,-3.1,1.2,14.6,"http://www.pro-football-reference.com/teams/nyg/2012.htm"
"NYG","2013","NFL","7-9-0",0.438,-5.6,-39.5,-17.3,-17.1,-14.2,-31,-15.9,-4.5,-19.6,"http://www.pro-football-reference.com/teams/nyg/2013.htm"
"NYJ","1960","AFL","7-7-0",0.5,-1.2,5.4,3.8,10.1,18.8,4.6,14.1,-1.7,-11.1,"http://www.pro-football-reference.com/teams/nyj/1960.htm"
"NYJ","1961","AFL","7-7-0",0.5,-6.4,-18.3,2.6,-0.9,10.7,-8.7,4.4,0.3,-12.7,"http://www.pro-football-reference.com/teams/nyj/1961.htm"
"NYJ","1962","AFL","5-9-0",0.357,-10.4,-21.6,-12.6,-4.6,3.4,-18.4,-0.6,-0.1,-17.9,"http://www.pro-football-reference.com/teams/nyj/1962.htm"
"NYJ","1963","AFL","5-8-1",0.393,-10.7,-18.3,-19.1,22.8,14.5,-18.6,18.6,-2.7,-39.9,"http://www.pro-football-reference.com/teams/nyj/1963.htm"
"NYJ","1964","AFL","5-8-1",0.393,-2.6,-21.4,0.1,5.9,1.2,-11.8,3.8,-6,-21.6,"http://www.pro-football-reference.com/teams/nyj/1964.htm"
"NYJ","1965","AFL","5-8-1",0.393,-1.3,3.8,2.4,5.1,-4.3,3.2,0.7,-1.6,0.9,"http://www.pro-football-reference.com/teams/nyj/1965.htm"
"NYJ","1966","AFL","6-6-2",0.5,0.7,15.1,5.4,1.2,4.4,11.1,2.6,-1.2,7.3,"http://www.pro-football-reference.com/teams/nyj/1966.htm"
"NYJ","1967","AFL","8-5-1",0.607,3,36.9,1.4,-7.7,8.3,22.1,-0.5,-3.2,19.4,"http://www.pro-football-reference.com/teams/nyj/1967.htm"
"NYJ","1968","AFL","11-3-0",0.786,9.9,39.3,-5,-15.5,-15.7,16.8,-15.6,-3.1,29.3,"http://www.pro-football-reference.com/teams/nyj/1968.htm"
"NYJ","1969","AFL","10-4-0",0.714,6,23.9,-1.3,7.9,-6.2,10.5,2,-0.4,8.1,"http://www.pro-football-reference.com/teams/nyj/1969.htm"
"NYJ","1970","NFL","4-10-0",0.286,-2.2,-1,-2.7,-0.6,-13.8,-1.9,-7.1,-8.2,-3,"http://www.pro-football-reference.com/teams/nyj/1970.htm"
"NYJ","1971","NFL","6-8-0",0.429,-6.2,-27.8,0.6,0.2,11.4,-10.3,6.5,-4.1,-20.9,"http://www.pro-football-reference.com/teams/nyj/1971.htm"
"NYJ","1972","NFL","7-7-0",0.5,3.1,22.4,4,18.4,7.9,12.1,12.7,-1.8,-2.4,"http://www.pro-football-reference.com/teams/nyj/1972.htm"
"NYJ","1973","NFL","4-10-0",0.286,-4.7,-8.2,-6.7,12.1,-3.8,-7.4,2.2,-3,-12.6,"http://www.pro-football-reference.com/teams/nyj/1973.htm"
"NYJ","1974","NFL","7-7-0",0.5,-1.5,3.4,-3.2,13.5,12.2,-0.1,12.7,-2.3,-15.2,"http://www.pro-football-reference.com/teams/nyj/1974.htm"
"NYJ","1975","NFL","3-11-0",0.214,-12.5,-22.4,5.4,38.3,12.2,-7.2,21.8,-4.3,-33.3,"http://www.pro-football-reference.com/teams/nyj/1975.htm"
"NYJ","1976","NFL","3-11-0",0.214,-15.3,-54.9,0.9,24.9,-0.6,-27,9.6,2.3,-34.3,"http://www.pro-football-reference.com/teams/nyj/1976.htm"
"NYJ","1977","NFL","3-11-0",0.214,-7.8,-17.6,-9,20.3,-1.9,-13.1,7.3,1,-19.4,"http://www.pro-football-reference.com/teams/nyj/1977.htm"
"NYJ","1978","NFL","8-8-0",0.5,-0.3,-7.3,6.6,9.3,10,0.6,9.7,2.4,-6.7,"http://www.pro-football-reference.com/teams/nyj/1978.htm"
"NYJ","1979","NFL","8-8-0",0.5,-2.9,1.7,6.3,29.9,-4.8,4.5,14,-2.5,-11.9,"http://www.pro-football-reference.com/teams/nyj/1979.htm"
"NYJ","1980","NFL","4-12-0",0.25,-5.8,-17.9,7.7,15.1,3.8,-5.8,9.8,-1,-16.6,"http://www.pro-football-reference.com/teams/nyj/1980.htm"
"NYJ","1981","NFL","10-5-1",0.656,4.3,-0.3,-9.3,-18.2,4,-5,-8.2,0.6,3.9,"http://www.pro-football-reference.com/teams/nyj/1981.htm"
"NYJ","1982","NFL","6-3-0",0.667,8.8,27.2,17.1,-8.5,-6,22.1,-7.4,-4.3,25.2,"http://www.pro-football-reference.com/teams/nyj/1982.htm"
"NYJ","1983","NFL","7-9-0",0.438,-1.1,-11.5,5,-4.4,-0.3,-4.2,-2.2,0.9,-1.1,"http://www.pro-football-reference.com/teams/nyj/1983.htm"
"NYJ","1984","NFL","7-9-0",0.438,-2,-9.4,5,19.5,5.5,-2.4,12.9,3.8,-11.6,"http://www.pro-football-reference.com/teams/nyj/1984.htm"
"NYJ","1985","NFL","11-5-0",0.688,8.1,27.1,-1.9,-7.4,-17.8,12.5,-12,1.3,25.7,"http://www.pro-football-reference.com/teams/nyj/1985.htm"
"NYJ","1986","NFL","10-6-0",0.625,-1.4,3,-8.7,14.8,-8.4,-2.3,5.1,8.4,0.9,"http://www.pro-football-reference.com/teams/nyj/1986.htm"
"NYJ","1987","NFL","6-9-0",0.4,-1.7,-9.6,-1.9,6.8,6.1,-6.2,6.5,7.1,-5.5,"http://www.pro-football-reference.com/teams/nyj/1987.htm"
"NYJ","1988","NFL","8-7-1",0.531,1.1,2.6,0.4,-1.6,0.3,1.5,-0.6,5.5,7.7,"http://www.pro-football-reference.com/teams/nyj/1988.htm"
"NYJ","1989","NFL","4-12-0",0.25,-9.9,-16,-2.6,15.8,4.9,-10.8,10.5,-0.8,-22.1,"http://www.pro-football-reference.com/teams/nyj/1989.htm"
"NYJ","1990","NFL","6-10-0",0.375,-3.1,-2.3,8.9,12.3,16.3,3.2,14,3.6,-7.2,"http://www.pro-football-reference.com/teams/nyj/1990.htm"
"NYJ","1991","NFL","8-8-0",0.5,1.3,3.6,5.9,7.3,-2.3,4.7,3.5,-1.6,-0.4,"http://www.pro-football-reference.com/teams/nyj/1991.htm"
"NYJ","1992","NFL","4-12-0",0.25,-5.9,-27.6,-2,-7.3,7.4,-16.3,-0.3,-0.8,-16.8,"http://www.pro-football-reference.com/teams/nyj/1992.htm"
"NYJ","1993","NFL","8-8-0",0.5,1.4,15.7,-9.5,-4.5,-3.7,3,-4.1,-2.5,4.6,"http://www.pro-football-reference.com/teams/nyj/1993.htm"
"NYJ","1994","NFL","6-10-0",0.375,-3.5,-10.8,-1.7,9.5,5.6,-7,7.7,2.5,-12.3,"http://www.pro-football-reference.com/teams/nyj/1994.htm"
"NYJ","1995","NFL","3-13-0",0.188,-9.4,-45.7,-17.5,-17.7,0.7,-35.4,-8.6,-4.7,-31.4,"http://www.pro-football-reference.com/teams/nyj/1995.htm"
"NYJ","1996","NFL","1-15-0",0.063,-10.9,-21.8,2.2,17.2,7.3,-12.7,12,-8.7,-33.5,"http://www.pro-football-reference.com/teams/nyj/1996.htm"
"NYJ","1997","NFL","9-7-0",0.563,3.8,-5.3,-10.2,0.8,-2.2,-7.3,-0.6,2.7,-4.1,"http://www.pro-football-reference.com/teams/nyj/1997.htm"
"NYJ","1998","NFL","12-4-0",0.75,9.4,33.3,-4,-22.2,5.2,15.6,-11,-4.8,21.9,"http://www.pro-football-reference.com/teams/nyj/1998.htm"
"NYJ","1999","NFL","8-8-0",0.5,-0.1,-4.8,3.4,-6.8,8.3,-0.8,-0.5,0.8,0.4,"http://www.pro-football-reference.com/teams/nyj/1999.htm"
"NYJ","2000","NFL","9-7-0",0.563,0,1.2,-3.7,-20.7,-6,-0.7,-13.9,-8.8,4.4,"http://www.pro-football-reference.com/teams/nyj/2000.htm"
"NYJ","2001","NFL","10-6-0",0.625,0.8,3.2,6.3,-14.4,6.5,4.7,-4.7,-2.5,6.9,"http://www.pro-football-reference.com/teams/nyj/2001.htm"
"NYJ","2002","NFL","9-7-0",0.563,1.4,29.1,-5.7,7.6,8.4,13.9,7.9,8.6,14.6,"http://www.pro-football-reference.com/teams/nyj/2002.htm"
"NYJ","2003","NFL","6-10-0",0.375,-1,20.3,-2.9,22.7,5.6,10.1,13.7,2.3,-1.3,"http://www.pro-football-reference.com/teams/nyj/2003.htm"
"NYJ","2004","NFL","10-6-0",0.625,4.5,27.9,14.2,1.2,-0.9,20.6,0.2,1.4,21.8,"http://www.pro-football-reference.com/teams/nyj/2004.htm"
"NYJ","2005","NFL","4-12-0",0.25,-7.2,-27.8,-16.1,-14.9,3.7,-22.9,-5.1,2.2,-15.5,"http://www.pro-football-reference.com/teams/nyj/2005.htm"
"NYJ","2006","NFL","10-6-0",0.625,1.3,5.8,-6.3,11.9,13.5,-0.1,12.6,5.5,-7.2,"http://www.pro-football-reference.com/teams/nyj/2006.htm"
"NYJ","2007","NFL","4-12-0",0.25,-5.4,-17.1,-8.7,6,5.8,-13.4,5.9,2.2,-17.1,"http://www.pro-football-reference.com/teams/nyj/2007.htm"
"NYJ","2008","NFL","9-7-0",0.563,3.1,-19.2,7.1,2.1,-14.8,-7.8,-4.6,0.5,-2.7,"http://www.pro-football-reference.com/teams/nyj/2008.htm"
"NYJ","2009","NFL","9-7-0",0.563,7,-29.6,1.3,-29.9,-9.6,-11.4,-21,-0.7,8.9,"http://www.pro-football-reference.com/teams/nyj/2009.htm"
"NYJ","2010","NFL","11-5-0",0.688,3.9,-4.9,3.9,-11.2,-12.8,-0.6,-11.9,5.4,16.7,"http://www.pro-football-reference.com/teams/nyj/2010.htm"
"NYJ","2011","NFL","8-8-0",0.5,0.9,-20.7,-8.9,-15.8,-8.9,-15.6,-12.7,3.5,0.6,"http://www.pro-football-reference.com/teams/nyj/2011.htm"
"NYJ","2012","NFL","6-10-0",0.375,-5.9,-32.2,-12.6,-0.6,1.1,-22.8,0.2,-2.1,-25.2,"http://www.pro-football-reference.com/teams/nyj/2012.htm"
"NYJ","2013","NFL","8-8-0",0.5,-6.1,-25.4,2.1,11.7,-13.6,-12.2,1.6,-0.2,-13.9,"http://www.pro-football-reference.com/teams/nyj/2013.htm"
"NYY","1950","NFL","7-5-0",0.583,-0.1,20.2,10.5,15.1,29,15.6,22.7,-2.8,-9.9,"http://www.pro-football-reference.com/teams/nyy/1950.htm"
"NYY","1951","NFL","1-9-2",0.167,-11.8,-11.9,-0.6,25.7,18,-8.2,24.9,0.7,-32.4,"http://www.pro-football-reference.com/teams/nyy/1951.htm"
"OTI","1960","AFL","10-4-0",0.714,6.7,20.7,-13.1,9.9,-15.1,4.3,0,1.3,5.7,"http://www.pro-football-reference.com/teams/oti/1960.htm"
"OTI","1961","AFL","10-3-1",0.75,19.4,56.3,5.3,-9.8,10.7,32.4,-1.5,-2.1,31.8,"http://www.pro-football-reference.com/teams/oti/1961.htm"
"OTI","1962","AFL","11-3-0",0.786,8.4,9.6,-4.3,-10.9,-1.2,2.9,-6.9,-1.9,7.8,"http://www.pro-football-reference.com/teams/oti/1962.htm"
"OTI","1963","AFL","6-8-0",0.429,-5,1.6,-14.7,-14.2,5.5,-4.8,-4.5,-0.9,-1.2,"http://www.pro-football-reference.com/teams/oti/1963.htm"
"OTI","1964","AFL","4-10-0",0.286,-3.2,14.8,13.5,26.4,14.7,14.3,20.7,1.1,-5.3,"http://www.pro-football-reference.com/teams/oti/1964.htm"
"OTI","1965","AFL","4-10-0",0.286,-9.4,-17,1.2,-6.7,25.3,-10.5,10.5,4.3,-16.7,"http://www.pro-football-reference.com/teams/oti/1965.htm"
"OTI","1966","AFL","3-11-0",0.214,-4.4,0.2,-4.1,24.7,4,-1.7,14.8,-2,-18.5,"http://www.pro-football-reference.com/teams/oti/1966.htm"
"OTI","1967","AFL","9-4-1",0.679,4.2,-28.3,11.2,0,-2,-5.6,-0.9,3.6,-1.1,"http://www.pro-football-reference.com/teams/oti/1967.htm"
"OTI","1968","AFL","7-7-0",0.5,3.9,-0.7,3.4,-16.9,-2.2,1.4,-8.9,-5.6,4.7,"http://www.pro-football-reference.com/teams/oti/1968.htm"
"OTI","1969","AFL","6-6-2",0.5,-0.1,-13.1,-0.2,-13.5,-10.4,-7.2,-11.9,-0.2,4.5,"http://www.pro-football-reference.com/teams/oti/1969.htm"
"OTI","1970","NFL","3-10-1",0.25,-9.6,-6,0,20.1,-2.6,-3.2,7.5,-2.6,-13.3,"http://www.pro-football-reference.com/teams/oti/1970.htm"
"OTI","1971","NFL","4-9-1",0.321,-5.6,-25.8,-19.8,-13.2,0.4,-23.1,-5.6,1.3,-16.2,"http://www.pro-football-reference.com/teams/oti/1971.htm"
"OTI","1972","NFL","1-13-0",0.071,-15.4,-32.6,-9.8,19.6,11.9,-21.6,14.9,-1.5,-38,"http://www.pro-football-reference.com/teams/oti/1972.htm"
"OTI","1973","NFL","1-13-0",0.071,-17.7,-25.6,-6.8,24.9,9.2,-16.9,15.2,2.2,-29.9,"http://www.pro-football-reference.com/teams/oti/1973.htm"
"OTI","1974","NFL","7-7-0",0.5,-3.3,-4,-12.5,-0.1,6,-8.4,3.1,1.5,-9.9,"http://www.pro-football-reference.com/teams/oti/1974.htm"
"OTI","1975","NFL","10-4-0",0.714,4.8,-9.8,-2.1,-7.8,-13.1,-5.3,-10.6,7.1,12.4,"http://www.pro-football-reference.com/teams/oti/1975.htm"
"OTI","1976","NFL","5-9-0",0.357,-3.6,-9.4,-13,-11.7,-6.1,-11.1,-8.5,-1.6,-4.2,"http://www.pro-football-reference.com/teams/oti/1976.htm"
"OTI","1977","NFL","8-6-0",0.571,4.9,-13.3,2.7,-7.3,-12.9,-4.1,-10.5,6.9,13.3,"http://www.pro-football-reference.com/teams/oti/1977.htm"
"OTI","1978","NFL","10-6-0",0.625,-0.9,16.1,5.6,15,-1.4,9.7,6.1,1,4.7,"http://www.pro-football-reference.com/teams/oti/1978.htm"
"OTI","1979","NFL","11-5-0",0.688,1.9,-22.7,6.9,-22,3.4,-5,-9.3,-1.5,2.7,"http://www.pro-football-reference.com/teams/oti/1979.htm"
"OTI","1980","NFL","11-5-0",0.688,2.8,-9.4,15,-7.9,-1.9,3.7,-5.1,2.5,11.3,"http://www.pro-football-reference.com/teams/oti/1980.htm"
"OTI","1981","NFL","7-9-0",0.438,-4.6,-18,-7.8,10.8,7.9,-13,9.3,6.1,-16.2,"http://www.pro-football-reference.com/teams/oti/1981.htm"
"OTI","1982","NFL","1-8-0",0.111,-12.1,-24.4,-5.4,29.4,4,-16.7,17.1,-0.8,-34.5,"http://www.pro-football-reference.com/teams/oti/1982.htm"
"OTI","1983","NFL","2-14-0",0.125,-10.8,-15.1,2.5,16.2,18.2,-6.5,17.3,3.4,-20.5,"http://www.pro-football-reference.com/teams/oti/1983.htm"
"OTI","1984","NFL","3-13-0",0.188,-12.3,4.2,-5.3,24.2,19.3,0,21.5,-1.1,-22.6,"http://www.pro-football-reference.com/teams/oti/1984.htm"
"OTI","1985","NFL","5-11-0",0.313,-8,-20.6,-10.4,12,10.4,-16.3,11.2,2.9,-24.5,"http://www.pro-football-reference.com/teams/oti/1985.htm"
"OTI","1986","NFL","5-11-0",0.313,-3.4,-15.8,-8.5,-7.9,-7,-12.5,-7.5,3.9,-1.1,"http://www.pro-football-reference.com/teams/oti/1986.htm"
"OTI","1987","NFL","9-6-0",0.6,-0.3,1,4.3,-8.7,-0.1,2.6,-4.8,-2.1,5.2,"http://www.pro-football-reference.com/teams/oti/1987.htm"
"OTI","1988","NFL","10-6-0",0.625,3.7,2.8,4.8,-4.3,-4.8,3.9,-4.5,-1.3,7.1,"http://www.pro-football-reference.com/teams/oti/1988.htm"
"OTI","1989","NFL","9-7-0",0.563,-2.9,17.9,-3.9,13.4,6.1,7.4,10,-5,-7.6,"http://www.pro-football-reference.com/teams/oti/1989.htm"
"OTI","1990","NFL","9-7-0",0.563,6.1,30.6,11.7,-0.1,1.8,24.4,0.7,-4.8,18.9,"http://www.pro-football-reference.com/teams/oti/1990.htm"
"OTI","1991","NFL","11-5-0",0.688,8.4,16.4,18.9,-13.1,-0.5,17.2,-7.9,-1.4,23.7,"http://www.pro-football-reference.com/teams/oti/1991.htm"
"OTI","1992","NFL","10-6-0",0.625,5.9,24.4,17.6,-12.6,-1.4,21.9,-7.5,-0.7,28.8,"http://www.pro-football-reference.com/teams/oti/1992.htm"
"OTI","1993","NFL","12-4-0",0.75,8.1,-7,10.1,-14.1,-11.6,-0.5,-13.2,1.7,14.4,"http://www.pro-football-reference.com/teams/oti/1993.htm"
"OTI","1994","NFL","2-14-0",0.125,-7.9,-34.1,4.1,7.2,3.9,-18.8,5.4,-1.3,-25.4,"http://www.pro-football-reference.com/teams/oti/1994.htm"
"OTI","1995","NFL","7-9-0",0.438,1.5,-18,-9.5,-19.2,-4.9,-14.1,-13.4,1.5,0.8,"http://www.pro-football-reference.com/teams/oti/1995.htm"
"OTI","1996","NFL","8-8-0",0.5,1.6,1.7,4.6,3.3,-17.1,3.1,-5.2,1.5,9.8,"http://www.pro-football-reference.com/teams/oti/1996.htm"
"OTI","1997","NFL","8-8-0",0.5,1.4,-11.8,9.7,10.1,-9.2,-0.1,2.1,-2.5,-4.7,"http://www.pro-football-reference.com/teams/oti/1997.htm"
"OTI","1998","NFL","8-8-0",0.5,0.6,9.7,10.4,25.1,0.5,10,14.4,2.2,-2.2,"http://www.pro-football-reference.com/teams/oti/1998.htm"
"OTI","1999","NFL","13-3-0",0.813,4.3,17,11.4,6.4,-7.8,14.4,0.9,0.5,14,"http://www.pro-football-reference.com/teams/oti/1999.htm"
"OTI","2000","NFL","13-3-0",0.813,9.7,20.8,-1.1,-21.9,-21.9,9.2,-21.9,8.1,39.2,"http://www.pro-football-reference.com/teams/oti/2000.htm"
"OTI","2001","NFL","7-9-0",0.438,-3.3,16.7,-2.4,27.4,-0.6,8,16,-0.3,-8.4,"http://www.pro-football-reference.com/teams/oti/2001.htm"
"OTI","2002","NFL","11-5-0",0.688,2.7,18.1,-2.9,6.8,-4.2,7.7,2.6,-3.9,1.2,"http://www.pro-football-reference.com/teams/oti/2002.htm"
"OTI","2003","NFL","12-4-0",0.75,6.9,43.5,-16.8,-2.6,1.7,14.6,-1,4.2,19.7,"http://www.pro-football-reference.com/teams/oti/2003.htm"
"OTI","2004","NFL","5-11-0",0.313,-5.9,-12.9,-1.7,0.6,10.2,-8.4,4.7,-4.6,-17.7,"http://www.pro-football-reference.com/teams/oti/2004.htm"
"OTI","2005","NFL","4-12-0",0.25,-7.6,1.9,-10.6,16,2.5,-3,9.7,4,-8.7,"http://www.pro-football-reference.com/teams/oti/2005.htm"
"OTI","2006","NFL","8-8-0",0.5,-4.8,-24.1,3.5,0.7,6.5,-10.4,3.5,6,-7.8,"http://www.pro-football-reference.com/teams/oti/2006.htm"
"OTI","2007","NFL","10-6-0",0.625,0.3,-6,-6.3,-26.2,-1.5,-6.2,-16.9,0.7,11.4,"http://www.pro-football-reference.com/teams/oti/2007.htm"
"OTI","2008","NFL","13-3-0",0.813,8.8,8,5,-19.1,-8,6.4,-14.7,2,23.2,"http://www.pro-football-reference.com/teams/oti/2008.htm"
"OTI","2009","NFL","8-8-0",0.5,-3,-2.7,14,2.3,5.8,5.7,3.6,-3.1,-1.1,"http://www.pro-football-reference.com/teams/oti/2009.htm"
"OTI","2010","NFL","6-10-0",0.375,1.1,-11,-7.3,-3.6,-12.3,-9.4,-7.2,6.1,3.9,"http://www.pro-football-reference.com/teams/oti/2010.htm"
